sample_ID,barcode,gene,polymerase,pass_fail,size_or_fail_peak1,size_or_fail_peak2,conc_or_fail_peak1,conc_or_fail_peak2
4105,105,DQB1,LA_TAQ,PASSED,7291,,0.5719,
912,111,DQB1,LA_TAQ,PASSED,7533,,45.6267,
6033,114,DQB1,LA_TAQ,PASSED,6487,,59.8726,
5105,134,DQB1,LA_TAQ,PASSED,7968,,0.4944,
5098,135,DQB1,LA_TAQ,PASSED,6539,,47.9555,
911,136,DQB1,LA_TAQ,PASSED,7477,,28.4039,
3431,4,DQB1,LA_TAQ,FAILED,FAILED,,FAILED,
2011,14,DQB1,LA_TAQ,PASSED,5851,,0.6317,
4809,18,DQB1,LA_TAQ,PASSED,6250,,0.7186,
1469,21,DQB1,LA_TAQ,PASSED,8381,,0.4702,
575,23,DQB1,LA_TAQ,PASSED,7191,,0.9406,
3757,29,DQB1,LA_TAQ,FAILED,FAILED,,FAILED,
5338,32,DQB1,LA_TAQ,PASSED,7096,,29.5997,
1040,39,DQB1,LA_TAQ,PASSED,5601,,0.8177,
713,44,DQB1,LA_TAQ,FAILED,FAILED,,FAILED,
4839,54,DQB1,LA_TAQ,FAILED,FAILED,,FAILED,
1401,55,DQB1,LA_TAQ,FAILED,FAILED,,FAILED,
4986,60,DQB1,LA_TAQ,PASSED,7525,,10.8865,
1977,66,DQB1,LA_TAQ,PASSED,7049,,0.8621,
5238,71,DQB1,LA_TAQ,FAILED,FAILED,,FAILED,
771,82,DQB1,LA_TAQ,FAILED,FAILED,,FAILED,
763,85,DQB1,LA_TAQ,FAILED,FAILED,,FAILED,
4815,88,DQB1,LA_TAQ,PASSED,6950,,40.4884,
4930,90,DQB1,LA_TAQ,FAILED,FAILED,,FAILED,
5061,91,DQB1,LA_TAQ,PASSED,8286,,0.7696,
2187,103,DQB1,LA_TAQ,PASSED,8001,,0.4653,
5091,107,DQB1,LA_TAQ,PASSED,7810,,5.7285,
4093,112,DQB1,LA_TAQ,PASSED,7477,,19.7022,
1013,113,DQB1,LA_TAQ,PASSED,8001,,0.5466,
1251,120,DQB1,LA_TAQ,PASSED,7382,,16.5803,
3718,125,DQB1,LA_TAQ,PASSED,7000,,1.0654,
815,129,DQB1,LA_TAQ,FAILED,FAILED,,FAILED,
296,143,DQB1,LA_TAQ,FAILED,FAILED,,FAILED,
1947,148,DQB1,LA_TAQ,PASSED,6600,,70.7281,
5306,149,DQB1,LA_TAQ,PASSED,5651,,105.7471,
513,172,DQB1,LA_TAQ,PASSED,7429,,26.5055,
939,175,DQB1,LA_TAQ,PASSED,8001,,0.6283,
2112,185,DQB1,LA_TAQ,PASSED,7144,,0.5345,
5223,187,DQB1,LA_TAQ,FAILED,FAILED,,FAILED,
951,188,DQB1,LA_TAQ,PASSED,16560,,6.6205,
1003,201,DQB1,LA_TAQ,PASSED,7905,,9.0403,
5100,209,DQB1,LA_TAQ,PASSED,7525,,0.5699,
4747,214,DQB1,LA_TAQ,PASSED,7000,,31.2014,
4825,218,DQB1,LA_TAQ,PASSED,6200,,0.3779,
1347,233,DQB1,LA_TAQ,PASSED,7620,,6.9767,
642,245,DQB1,LA_TAQ,PASSED,6350,,71.748,
2015,249,DQB1,LA_TAQ,PASSED,6400,,80.6487,
4885,252,DQB1,LA_TAQ,PASSED,7858,,1.1432,
3771,259,DQB1,LA_TAQ,PASSED,6100,,69.7966,
1033,264,DQB1,LA_TAQ,PASSED,7763,,29.172,
772,307,DQB1,LA_TAQ,PASSED,7429,,7.8207,
899,313,DQB1,LA_TAQ,PASSED,7000,,34.6443,
4845,349,DQB1,LA_TAQ,PASSED,6900,,31.7843,
509,364,DQB1,LA_TAQ,PASSED,6750,,3.385,
434,367,DQB1,LA_TAQ,PASSED,6850,,3.6442,
1057,380,DQB1,LA_TAQ,PASSED,6100,,74.4686,
4894,393,DQB1,LA_TAQ,PASSED,6900,,0.718,
1269,395,DQB1,LA_TAQ,PASSED,6600,,63.344,
682,396,DQB1,LA_TAQ,PASSED,7000,,44.3716,
5114,397,DQB1,LA_TAQ,PASSED,5951,,86.8502,
3737,400,DQB1,LA_TAQ,FAILED,FAILED,,FAILED,
3778,402,DQB1,LA_TAQ,PASSED,6300,,86.0275,
1021,404,DQB1,LA_TAQ,PASSED,7620,,0.3628,
5201,407,DQB1,LA_TAQ,PASSED,6250,,70.0726,
5106,408,DQB1,LA_TAQ,PASSED,6400,,65.4518,
4879,410,DQB1,LA_TAQ,PASSED,6300,,61.1648,
1679,412,DQB1,LA_TAQ,PASSED,6350,,62.3195,
407,413,DQB1,LA_TAQ,PASSED,6150,,68.4819,
3656,416,DQB1,LA_TAQ,FAILED,FAILED,,FAILED,
5247,422,DQB1,LA_TAQ,PASSED,6800,,0.7635,
797,429,DQB1,LA_TAQ,PASSED,7096,,32.7215,
321,431,DQB1,LA_TAQ,PASSED,6900,,0.8199,
4912,433,DQB1,LA_TAQ,PASSED,6400,,65.7233,
1303,437,DQB1,LA_TAQ,PASSED,6900,,1.2822,
3934,441,DQB1,LA_TAQ,PASSED,6400,,0.8832,
3730,444,DQB1,LA_TAQ,PASSED,6700,,0.7731,
2155,446,DQB1,LA_TAQ,PASSED,8191,,0.2202,
386,449,DQB1,LA_TAQ,PASSED,6750,,0.7571,
1596,3,DQB1,LA_TAQ,PASSED,6350,,84.8489,
2212,5,DQB1,LA_TAQ,PASSED,6200,,64.4015,
1986,13,DQB1,LA_TAQ,PASSED,6150,,77.9742,
1926,16,DQB1,LA_TAQ,PASSED,6650,,64.2596,
1387,17,DQB1,LA_TAQ,PASSED,6400,,73.7835,
3319,22,DQB1,LA_TAQ,PASSED,7525,,6.6535,
2190,27,DQB1,LA_TAQ,PASSED,7287,,21.8,
3274,30,DQB1,LA_TAQ,PASSED,6450,,54.1854,
1791,51,DQB1,LA_TAQ,PASSED,7382,,13.5158,
1295,63,DQB1,LA_TAQ,PASSED,8096,,1.1124,
3281,68,DQB1,LA_TAQ,PASSED,7191,,0.6208,
2491,74,DQB1,LA_TAQ,PASSED,7096,,32.374,
3874,77,DQB1,LA_TAQ,PASSED,6250,,1.1877,
2057,78,DQB1,LA_TAQ,PASSED,6450,,79.3887,
2757,79,DQB1,LA_TAQ,PASSED,5851,,0.4808,
1270,87,DQB1,LA_TAQ,PASSED,6000,,0.6397,
1266,92,DQB1,LA_TAQ,PASSED,6500,,51.9219,
3338,104,DQB1,LA_TAQ,PASSED,6650,,47.4107,
2297,105,DQB1,LA_TAQ,PASSED,6550,,0.8277,
3508,111,DQB1,LA_TAQ,PASSED,7144,,62.72,
2419,114,DQB1,LA_TAQ,PASSED,7429,,17.9038,
1628,134,DQB1,LA_TAQ,PASSED,6700,,39.2926,
4893,135,DQB1,LA_TAQ,PASSED,6350,,65.8576,
3548,136,DQB1,LA_TAQ,PASSED,6500,,64.0421,
3273,4,DQB1,LA_TAQ,FAILED,FAILED,,FAILED,
2125,14,DQB1,LA_TAQ,PASSED,6951,,0.8088,
1720,18,DQB1,LA_TAQ,PASSED,6415,,76.1497,
3320,21,DQB1,LA_TAQ,PASSED,6415,,63.7213,
2283,23,DQB1,LA_TAQ,PASSED,7235,,23.2962,
3091,29,DQB1,LA_TAQ,PASSED,7610,,1.3645,
5672,32,DQB1,LA_TAQ,PASSED,6659,,75.0734,
2725,39,DQB1,LA_TAQ,PASSED,5879,,1.5168,
1529,44,DQB1,LA_TAQ,PASSED,6512,,0.658,
3527,54,DQB1,LA_TAQ,PASSED,6902,,39.5735,
3159,55,DQB1,LA_TAQ,PASSED,7610,,11.3156,
3083,60,DQB1,LA_TAQ,PASSED,6805,,1.1596,
2119,66,DQB1,LA_TAQ,PASSED,6269,,74.0114,
5796,71,DQB1,LA_TAQ,PASSED,6220,,72.2332,
1423,82,DQB1,LA_TAQ,PASSED,6366,,77.3286,
3018,85,DQB1,LA_TAQ,PASSED,6220,,87.4916,
3547,88,DQB1,LA_TAQ,PASSED,6464,,66.9293,
1921,90,DQB1,LA_TAQ,PASSED,6659,,56.9013,
1397,91,DQB1,LA_TAQ,PASSED,7282,,21.3975,
2563,103,DQB1,LA_TAQ,PASSED,6512,,60.2254,
2950,107,DQB1,LA_TAQ,PASSED,6366,,73.0087,
3321,112,DQB1,LA_TAQ,PASSED,7142,,44.7835,
2327,113,DQB1,LA_TAQ,PASSED,6220,,77.6211,
647,120,DQB1,LA_TAQ,PASSED,6415,,74.4022,
2891,125,DQB1,LA_TAQ,PASSED,7095,,0.7582,
2328,129,DQB1,LA_TAQ,PASSED,6951,,54.8655,
1223,143,DQB1,LA_TAQ,PASSED,7610,,1.1814,
5047,148,DQB1,LA_TAQ,PASSED,6659,,68.7122,
4403,149,DQB1,LA_TAQ,PASSED,7142,,26.0516,
5291,172,DQB1,LA_TAQ,PASSED,6610,,67.1938,
6245,175,DQB1,LA_TAQ,PASSED,6707,,70.7447,
802,185,DQB1,LA_TAQ,PASSED,6464,,52.9922,
3332,187,DQB1,LA_TAQ,PASSED,6756,,60.9074,
3489,188,DQB1,LA_TAQ,PASSED,7329,,25.1563,
3856,201,DQB1,LA_TAQ,PASSED,6659,,63.895,
2593,209,DQB1,LA_TAQ,PASSED,7470,,7.6606,
269,214,DQB1,LA_TAQ,PASSED,7000,,48.1437,
3659,218,DQB1,LA_TAQ,PASSED,7516,,23.8428,
3654,233,DQB1,LA_TAQ,PASSED,7423,,16.2333,
2352,245,DQB1,LA_TAQ,PASSED,6269,,72.6635,
4102,249,DQB1,LA_TAQ,PASSED,7095,,41.7505,
4198,252,DQB1,LA_TAQ,PASSED,6951,,33.1764,
4156,259,DQB1,LA_TAQ,PASSED,7329,,1.4845,
4127,264,DQB1,LA_TAQ,PASSED,7376,,26.6723,
1618,307,DQB1,LA_TAQ,PASSED,7188,,21.5766,
712,313,DQB1,LA_TAQ,PASSED,7423,,18.2434,
4388,349,DQB1,LA_TAQ,PASSED,7001,,32.5173,
4337,364,DQB1,LA_TAQ,PASSED,6902,,2.6389,
4390,367,DQB1,LA_TAQ,PASSED,7938,,15.8172,
4143,380,DQB1,LA_TAQ,PASSED,7048,,27.9623,
1633,393,DQB1,LA_TAQ,PASSED,6415,,56.2869,
4094,395,DQB1,LA_TAQ,PASSED,6561,,64.2345,
4181,396,DQB1,LA_TAQ,PASSED,7282,,30.4853,
4411,397,DQB1,LA_TAQ,PASSED,6902,,51.567,
4417,400,DQB1,LA_TAQ,PASSED,6805,,57.4967,
4385,402,DQB1,LA_TAQ,PASSED,6756,,36.0848,
3717,404,DQB1,LA_TAQ,PASSED,6951,,42.8422,
4287,407,DQB1,LA_TAQ,PASSED,6464,,72.6974,
1606,408,DQB1,LA_TAQ,PASSED,6512,,52.2451,
4025,410,DQB1,LA_TAQ,PASSED,6805,,48.3117,
4078,412,DQB1,LA_TAQ,PASSED,6659,,64.9848,
4182,413,DQB1,LA_TAQ,PASSED,7188,,32.8125,
3697,416,DQB1,LA_TAQ,PASSED,6951,,29.5909,
4259,422,DQB1,LA_TAQ,PASSED,6464,,62.2937,
4199,429,DQB1,LA_TAQ,PASSED,7985,,16.224,
4312,431,DQB1,LA_TAQ,PASSED,6464,,78.6279,
4011,433,DQB1,LA_TAQ,PASSED,7329,,35.7186,
1534,437,DQB1,LA_TAQ,PASSED,6902,,45.0888,
1587,441,DQB1,LA_TAQ,PASSED,6269,,69.1134,
4307,444,DQB1,LA_TAQ,PASSED,6902,,36.1245,
4404,446,DQB1,LA_TAQ,PASSED,6805,,30.3006,
3984,449,DQB1,LA_TAQ,PASSED,6805,,1.4958,
4386,3,DQB1,LA_TAQ,PASSED,6025,,73.9084,
4023,5,DQB1,LA_TAQ,PASSED,6854,,29.8951,
1956,13,DQB1,LA_TAQ,PASSED,6464,,75.267,
1802,16,DQB1,LA_TAQ,PASSED,6707,,93.7575,
4316,17,DQB1,LA_TAQ,PASSED,6610,,52.181,
4292,22,DQB1,LA_TAQ,PASSED,6707,,47.2123,
4320,27,DQB1,LA_TAQ,PASSED,7095,,39.2721,
4387,30,DQB1,LA_TAQ,PASSED,6561,,66.0217,
4419,51,DQB1,LA_TAQ,PASSED,6659,,60.9946,
1595,63,DQB1,LA_TAQ,PASSED,6805,,0.9217,
4288,68,DQB1,LA_TAQ,PASSED,6951,,28.2377,
1934,74,DQB1,LA_TAQ,PASSED,6707,,1.1905,
4291,77,DQB1,LA_TAQ,PASSED,6707,,78.6581,
4081,78,DQB1,LA_TAQ,PASSED,7142,,32.1366,
1919,79,DQB1,LA_TAQ,PASSED,6512,,63.0426,
1868,87,DQB1,LA_TAQ,PASSED,6122,,0.5834,
4315,92,DQB1,LA_TAQ,PASSED,7657,,0.5814,
4418,104,DQB1,LA_TAQ,PASSED,6854,,0.6571,
3982,105,DQB1,LA_TAQ,PASSED,7704,,16.0437,
4144,111,DQB1,LA_TAQ,PASSED,7188,,30.5285,
4101,114,DQB1,LA_TAQ,PASSED,6756,,60.5362,
4065,134,DQB1,LA_TAQ,PASSED,6707,,47.5336,
1908,135,DQB1,LA_TAQ,PASSED,6902,,43.089,
1861,136,DQB1,LA_TAQ,PASSED,6500,,64.001,
4249,4,DQB1,LA_TAQ,PASSED,7001,,54.7574,
1585,14,DQB1,LA_TAQ,PASSED,7146,,0.4782,
4269,18,DQB1,LA_TAQ,PASSED,6650,,0.6002,
75,21,DQB1,LA_TAQ,PASSED,6700,,0.9027,
3105,23,DQB1,LA_TAQ,PASSED,7388,,0.9886,
4580,29,DQB1,LA_TAQ,PASSED,8210,,1.3217,
3961,32,DQB1,LA_TAQ,PASSED,6950,,0.71,
1955,39,DQB1,LA_TAQ,PASSED,5751,,2.3808,
3959,44,DQB1,LA_TAQ,PASSED,7340,,0.4229,
4445,54,DQB1,LA_TAQ,PASSED,7049,,36.0427,
4256,55,DQB1,LA_TAQ,PASSED,7388,,0.5408,
3960,60,DQB1,LA_TAQ,PASSED,6750,,0.6758,
2865,66,DQB1,LA_TAQ,PASSED,7146,,0.8188,
4398,71,DQB1,LA_TAQ,PASSED,8162,,0.8541,
3941,82,DQB1,LA_TAQ,PASSED,6650,,1.6533,
2405,85,DQB1,LA_TAQ,PASSED,7581,,4.5428,
393,88,DQB1,LA_TAQ,PASSED,7291,,0.4067,
3918,90,DQB1,LA_TAQ,PASSED,7291,,0.5233,
3983,91,DQB1,LA_TAQ,PASSED,7194,,0.5209,
1619,103,DQB1,LA_TAQ,PASSED,7823,,10.2378,
3903,107,DQB1,LA_TAQ,PASSED,8065,,0.936,
3943,112,DQB1,LA_TAQ,PASSED,6450,,74.3529,
3889,113,DQB1,LA_TAQ,PASSED,7630,,13.3343,
1664,120,DQB1,LA_TAQ,PASSED,6850,,39.9892,
3995,125,DQB1,LA_TAQ,PASSED,7049,,22.8132,
425,129,DQB1,LA_TAQ,PASSED,6550,,2.3149,
4060,143,DQB1,LA_TAQ,PASSED,6900,,53.0989,
4811,148,DQB1,LA_TAQ,PASSED,7194,,31.1904,
4121,149,DQB1,LA_TAQ,PASSED,6800,,46.2209,
648,172,DQB1,LA_TAQ,PASSED,6600,,71.7941,
3733,175,DQB1,LA_TAQ,PASSED,7823,,4.6746,
749,185,DQB1,LA_TAQ,PASSED,6850,,52.3784,
3986,187,DQB1,LA_TAQ,PASSED,6650,,63.3836,
3890,188,DQB1,LA_TAQ,PASSED,7000,,56.9421,
3752,201,DQB1,LA_TAQ,PASSED,6750,,0.6916,
4378,209,DQB1,LA_TAQ,PASSED,6750,,70.9507,
4519,214,DQB1,LA_TAQ,PASSED,6750,,47.4158,
4128,218,DQB1,LA_TAQ,PASSED,7581,,15.1736,
3944,233,DQB1,LA_TAQ,PASSED,6900,,38.4277,
3542,245,DQB1,LA_TAQ,PASSED,7920,,7.9748,
3821,249,DQB1,LA_TAQ,PASSED,6850,,0.5551,
3998,252,DQB1,LA_TAQ,PASSED,7727,,4.3031,
4026,259,DQB1,LA_TAQ,PASSED,7146,,40.978,
4024,264,DQB1,LA_TAQ,PASSED,6650,,1.0402,
4397,307,DQB1,LA_TAQ,PASSED,7291,,24.1318,
4365,313,DQB1,LA_TAQ,PASSED,7049,,40.8323,
4389,349,DQB1,LA_TAQ,PASSED,6500,,81.763,
3857,364,DQB1,LA_TAQ,PASSED,6400,,3.2516,
3238,367,DQB1,LA_TAQ,PASSED,7291,,22.7371,
3997,380,DQB1,LA_TAQ,PASSED,6200,,88.3085,
3379,393,DQB1,LA_TAQ,PASSED,7485,,27.2461,
3540,395,DQB1,LA_TAQ,PASSED,7436,,30.574,
3461,396,DQB1,LA_TAQ,PASSED,7001,,34.8171,
3595,397,DQB1,LA_TAQ,PASSED,7146,,33.9797,
3198,400,DQB1,LA_TAQ,PASSED,7194,,26.0333,
3528,402,DQB1,LA_TAQ,PASSED,6100,,72.7573,
5610,404,DQB1,LA_TAQ,PASSED,7581,,1.038,
3227,407,DQB1,LA_TAQ,PASSED,6500,,1.1881,
3441,408,DQB1,LA_TAQ,PASSED,7775,,6.2729,
3608,410,DQB1,LA_TAQ,PASSED,6700,,59.0702,
3633,412,DQB1,LA_TAQ,PASSED,7581,,1.04,
3213,413,DQB1,LA_TAQ,PASSED,6700,,61.4719,
3237,416,DQB1,LA_TAQ,PASSED,6200,,75.0484,
3370,422,DQB1,LA_TAQ,PASSED,5901,,98.6056,
3549,429,DQB1,LA_TAQ,PASSED,7000,,32.9338,
3685,431,DQB1,LA_TAQ,PASSED,6650,,56.227,
4517,433,DQB1,LA_TAQ,PASSED,6950,,41.7338,
3407,437,DQB1,LA_TAQ,PASSED,7098,,46.8724,
3191,441,DQB1,LA_TAQ,PASSED,6700,,57.6088,
3232,444,DQB1,LA_TAQ,PASSED,6500,,58.1655,
3496,446,DQB1,LA_TAQ,PASSED,7001,,30.3299,
4833,449,DQB1,LA_TAQ,PASSED,6550,,54.3431,
4478,3,DQB1,LA_TAQ,PASSED,6150,,92.2904,
4372,5,DQB1,LA_TAQ,PASSED,6550,,70.3632,
3553,13,DQB1,LA_TAQ,PASSED,6600,,61.573,
4788,16,DQB1,LA_TAQ,PASSED,6850,,52.4882,
4547,17,DQB1,LA_TAQ,PASSED,6600,,48.196,
3506,22,DQB1,LA_TAQ,PASSED,7436,,27.417,
3214,27,DQB1,LA_TAQ,PASSED,6800,,0.8623,
2341,30,DQB1,LA_TAQ,PASSED,6700,,46.8783,
3487,51,DQB1,LA_TAQ,PASSED,6950,,38.6497,
3439,63,DQB1,LA_TAQ,PASSED,7000,,45.8184,
3849,68,DQB1,LA_TAQ,PASSED,7243,,27.7896,
3514,74,DQB1,LA_TAQ,PASSED,6550,,73.2978,
4577,77,DQB1,LA_TAQ,PASSED,7291,,44.3817,
4225,78,DQB1,LA_TAQ,PASSED,7098,,42.8673,
4226,79,DQB1,LA_TAQ,PASSED,7291,,25.9948,
2733,87,DQB1,LA_TAQ,PASSED,6150,,0.102,
3609,92,DQB1,LA_TAQ,PASSED,7872,,0.6045,
4197,104,DQB1,LA_TAQ,PASSED,6400,,63.9683,
3917,105,DQB1,LA_TAQ,PASSED,6600,,68.0877,
3507,111,DQB1,LA_TAQ,PASSED,7436,,44.5125,
3610,114,DQB1,LA_TAQ,PASSED,6650,,57.8525,
1048,134,DQB1,LA_TAQ,PASSED,8162,,2.8586,
4241,135,DQB1,LA_TAQ,PASSED,6650,,56.3295,
5992,136,DQB1,LA_TAQ,PASSED,7620,,10.6765,
1275,4,DQB1,LA_TAQ,PASSED,6487,,70.3209,
1353,14,DQB1,LA_TAQ,PASSED,6334,,0.856,
1366,18,DQB1,LA_TAQ,PASSED,6334,,87.8505,
1407,21,DQB1,LA_TAQ,PASSED,6385,,98.7206,
1385,23,DQB1,LA_TAQ,PASSED,6590,,58.7257,
1386,29,DQB1,LA_TAQ,PASSED,7000,,26.9856,
2709,32,DQB1,LA_TAQ,PASSED,6744,,1.3857,
368,39,DQB1,LA_TAQ,PASSED,7667,,7.3737,
3107,44,DQB1,LA_TAQ,PASSED,6641,,1.0442,
1621,54,DQB1,LA_TAQ,FAILED,FAILED,,no DNA,
322,55,DQB1,LA_TAQ,PASSED,6129,,95.403,
3046,60,DQB1,LA_TAQ,PASSED,6487,,1.0788,
2685,66,DQB1,LA_TAQ,PASSED,6795,,1.4794,
1996,71,DQB1,LA_TAQ,PASSED,6282,,85.0195,
1698,82,DQB1,LA_TAQ,PASSED,6180,,109.3358,
1647,85,DQB1,LA_TAQ,PASSED,6334,,0.7965,
1639,88,DQB1,LA_TAQ,FAILED,FAILED,,no DNA,
1296,90,DQB1,LA_TAQ,FAILED,FAILED,,FAILED,
563,91,DQB1,LA_TAQ,PASSED,6641,,60.7257,
807,103,DQB1,LA_TAQ,PASSED,7667,,3.9187,
557,107,DQB1,LA_TAQ,PASSED,8524,,10.9018,
558,112,DQB1,LA_TAQ,PASSED,6385,,86.1315,
545,113,DQB1,LA_TAQ,PASSED,6180,,75.0129,
2895,120,DQB1,LA_TAQ,PASSED,7477,,4.8435,
2261,125,DQB1,LA_TAQ,PASSED,7144,,28.2559,
2197,129,DQB1,LA_TAQ,PASSED,5872,,2.1719,
3297,143,DQB1,LA_TAQ,PASSED,7191,,4.4144,
2423,148,DQB1,LA_TAQ,PASSED,6077,,106.8124,
2167,149,DQB1,LA_TAQ,PASSED,9238,,19.9281,
2317,172,DQB1,LA_TAQ,PASSED,6129,,90.3581,
273,175,DQB1,LA_TAQ,PASSED,7382,,20.6691,
2941,185,DQB1,LA_TAQ,PASSED,6590,,65.9146,
1363,187,DQB1,LA_TAQ,PASSED,6897,,49.5346,
3284,188,DQB1,LA_TAQ,PASSED,6539,,83.8219,
2089,201,DQB1,LA_TAQ,PASSED,7715,,7.3016,
2560,209,DQB1,LA_TAQ,PASSED,6590,,62.9029,
3313,214,DQB1,LA_TAQ,PASSED,6385,,70.4174,
3575,218,DQB1,LA_TAQ,PASSED,7620,,13.0998,
2831,233,DQB1,LA_TAQ,PASSED,7763,,1.7515,
1416,245,DQB1,LA_TAQ,PASSED,7191,,18.5691,
3787,249,DQB1,LA_TAQ,PASSED,6436,,74.9976,
270,252,DQB1,LA_TAQ,PASSED,7667,,13.967,
1400,259,DQB1,LA_TAQ,PASSED,6487,,73.7395,
2301,264,DQB1,LA_TAQ,PASSED,6026,,2.7885,
1365,307,DQB1,LA_TAQ,PASSED,6641,,66.121,
299,313,DQB1,LA_TAQ,PASSED,5924,,95.6969,
590,349,DQB1,LA_TAQ,PASSED,6180,,88.6632,
3197,364,DQB1,LA_TAQ,PASSED,7000,,31.3133,
3040,367,DQB1,LA_TAQ,PASSED,7000,,3.9563,
2919,380,DQB1,LA_TAQ,PASSED,7525,,14.733,
3017,393,DQB1,LA_TAQ,PASSED,6795,,4.6592,
576,395,DQB1,LA_TAQ,PASSED,6385,,67.1654,
3203,396,DQB1,LA_TAQ,PASSED,6641,,59.7581,
4349,397,DQB1,LA_TAQ,PASSED,6744,,63.1158,
666,400,DQB1,LA_TAQ,PASSED,6539,,63.2713,
4255,402,DQB1,LA_TAQ,PASSED,7096,,30.7619,
338,404,DQB1,LA_TAQ,PASSED,6334,,77.2365,
3314,407,DQB1,LA_TAQ,PASSED,6231,,83.4573,
1402,408,DQB1,LA_TAQ,PASSED,5719,,126.4785,
1918,410,DQB1,LA_TAQ,PASSED,6692,,33.3126,
1371,412,DQB1,LA_TAQ,PASSED,6539,,68.4736,
4106,413,DQB1,LA_TAQ,PASSED,6641,,65.4862,
714,416,DQB1,LA_TAQ,PASSED,5975,,84.8284,
1171,422,DQB1,LA_TAQ,PASSED,6282,,77.7176,
3345,429,DQB1,LA_TAQ,PASSED,6026,,3.8287,
1394,431,DQB1,LA_TAQ,PASSED,6795,,1.2768,
4513,433,DQB1,LA_TAQ,PASSED,7382,,10.1112,
3729,437,DQB1,LA_TAQ,PASSED,7001,,2.6737,
3946,441,DQB1,LA_TAQ,PASSED,6692,,1.3666,
1348,444,DQB1,LA_TAQ,PASSED,7525,,12.6193,
3797,446,DQB1,LA_TAQ,PASSED,6744,,39.6668,
3480,449,DQB1,LA_TAQ,PASSED,7525,,7.8883,
1357,3,DQB1,LA_TAQ,PASSED,6180,,99.7531,
2970,5,DQB1,LA_TAQ,PASSED,6282,,61.3367,
3418,13,DQB1,LA_TAQ,PASSED,6590,,62.4791,
3958,16,DQB1,LA_TAQ,PASSED,6590,,73.8113,
969,17,DQB1,LA_TAQ,PASSED,6590,,66.9486,
1279,22,DQB1,LA_TAQ,PASSED,7334,,13.1368,
979,27,DQB1,LA_TAQ,PASSED,7858,,1.3424,
583,30,DQB1,LA_TAQ,PASSED,7239,,21.4244,
1026,51,DQB1,LA_TAQ,PASSED,7858,,3.3031,
857,63,DQB1,LA_TAQ,PASSED,7858,,11.3584,
1393,68,DQB1,LA_TAQ,PASSED,7334,,14.8699,
1113,74,DQB1,LA_TAQ,PASSED,6077,,95.7752,
2003,77,DQB1,LA_TAQ,PASSED,6692,,95.3192,
1224,78,DQB1,LA_TAQ,PASSED,6539,,75.571,
987,79,DQB1,LA_TAQ,PASSED,6487,,75.856,
4804,87,DQB1,LA_TAQ,PASSED,7191,,19.6435,
4824,92,DQB1,LA_TAQ,PASSED,6590,,54.7211,
1603,104,DQB1,LA_TAQ,PASSED,6231,,1.2496,
858,105,DQB1,LA_TAQ,PASSED,6795,,65.6131,
750,111,DQB1,LA_TAQ,PASSED,8001,,14.162,
423,114,DQB1,LA_TAQ,PASSED,6436,,76.1506,
957,134,DQB1,LA_TAQ,PASSED,6282,,71.1199,
991,135,DQB1,LA_TAQ,PASSED,6949,,36.7738,
823,136,DQB1,LA_TAQ,PASSED,6350,,81.6396,
1205,4,DQB1,LA_TAQ,PASSED,7620,,20.6323,
2630,14,DQB1,LA_TAQ,PASSED,6850,,0.5372,
1719,18,DQB1,LA_TAQ,FAILED,FAILED,,FAILED,
4801,21,DQB1,LA_TAQ,PASSED,6100,,3.2449,
2413,23,DQB1,LA_TAQ,PASSED,7382,,1.1227,
1737,29,DQB1,LA_TAQ,PASSED,7667,,0.935,
5934,32,DQB1,LA_TAQ,PASSED,6250,,1.2696,
1470,39,DQB1,LA_TAQ,PASSED,6350,,3.163,
842,44,DQB1,LA_TAQ,FAILED,FAILED,,FAILED,
4909,54,DQB1,LA_TAQ,FAILED,FAILED,,FAILED,
4623,55,DQB1,LA_TAQ,FAILED,FAILED,,FAILED,
2249,60,DQB1,LA_TAQ,PASSED,5751,,0.9585,
5089,66,DQB1,LA_TAQ,PASSED,7049,,1.3709,
723,71,DQB1,LA_TAQ,PASSED,7239,,0.5014,
4823,82,DQB1,LA_TAQ,PASSED,4865,,5.3266,
5995,85,DQB1,LA_TAQ,PASSED,6650,,90.0165,
4578,88,DQB1,LA_TAQ,PASSED,6750,,0.6491,
1073,90,DQB1,LA_TAQ,FAILED,FAILED,,FAILED,
801,91,DQB1,LA_TAQ,PASSED,7429,,10.8277,
4929,103,DQB1,LA_TAQ,PASSED,5701,,0.8479,
2514,107,DQB1,LA_TAQ,PASSED,6400,,59.0051,
711,112,DQB1,LA_TAQ,PASSED,7239,,31.3664,
4903,113,DQB1,LA_TAQ,PASSED,5401,,120.3482,
804,120,DQB1,LA_TAQ,PASSED,6750,,45.3261,
4743,125,DQB1,LA_TAQ,PASSED,6650,,44.6956,
5155,129,DQB1,LA_TAQ,PASSED,7810,,1.6104,
2380,143,DQB1,LA_TAQ,PASSED,7715,,9.5221,
2306,148,DQB1,LA_TAQ,PASSED,7953,,1.962,
2206,149,DQB1,LA_TAQ,PASSED,6900,,42.9042,
4777,172,DQB1,LA_TAQ,PASSED,6600,,0.9751,
1128,175,DQB1,LA_TAQ,PASSED,5351,,122.8429,
5002,185,DQB1,LA_TAQ,PASSED,6900,,52.2279,
4319,187,DQB1,LA_TAQ,PASSED,8096,,3.4478,
