sample_ID,ampset_name,barcode,gene,polymerase,pass_fail,size_or_fail_peak1,size_or_fail_peak2,conc_or_fail_peak1,conc_or_fail_peak2
650,JLMIX2,107,DRB1,Verifi,PASSED,14263,No second peak,26.353899999999999,No second peak
2982,JLMIX2,112,DRB1,Verifi,PASSED,11558,16722,30.6434,6.0217000000000001
6246,JLMIX2,113,DRB1,Verifi,PASSED,12542,14673,8.8401999999999994,15.7895
1252,JLMIX2,120,DRB1,Verifi,PASSED,12378,17295,20.205400000000001,.71340000000000003
2592,JLMIX2,125,DRB1,Verifi,PASSED,13413,No second peak,33.553100000000001,No second peak
2001,JLMIX2,129,DRB1,Verifi,PASSED,12937,17222,9.1905000000000001,2.0232999999999999
5740,JLMIX2,143,DRB1,Verifi,PASSED,12144,No second peak,21.8048,No second peak
3363,JLMIX2,148,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
1975,JLMIX2,149,DRB1,Verifi,PASSED,13853,No second peak,25.488700000000001,No second peak
4539,JLMIX2,172,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
559,JLMIX2,175,DRB1,Verifi,PASSED,15000,No second peak,9.7095000000000002,No second peak
2557,JLMIX2,185,DRB1,Verifi,PASSED,14345,No second peak,22.269400000000001,No second peak
4338,JLMIX2,187,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
5250,JLMIX2,188,DRB1,Verifi,PASSED,11668,17302,29.678799999999999,1.6137999999999999
2230,JLMIX2,201,DRB1,Verifi,PASSED,12858,15715,5.6070000000000002,2.11
4628,JLMIX2,209,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
2916,JLMIX2,214,DRB1,Verifi,PASSED,14017,17541,21.385300000000001,2.7252999999999998
5420,JLMIX2,218,DRB1,Verifi,PASSED,12952,15082,8.4208999999999996,13.488099999999999
5000,JLMIX2,233,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
2386,JLMIX2,245,DRB1,Verifi,PASSED,13771,18689,25.692599999999999,5.2647000000000004
2945,JLMIX2,249,DRB1,Verifi,PASSED,13096,15477,4.1794000000000002,4.8314000000000004
2983,JLMIX2,252,DRB1,Verifi,PASSED,12858,18175,8.9296000000000006,1.4121999999999999
3295,JLMIX2,259,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
3999,JLMIX2,264,DRB1,Verifi,PASSED,15318,No second peak,4.5266000000000002,No second peak
5235,JLMIX2,307,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
2091,JLMIX2,313,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
1312,JLMIX2,349,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
,JLMIX2,364,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
4105,JLMIX2,367,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
912,JLMIX2,380,DRB1,Verifi,PASSED,13651,16112,1.2224999999999999,1.7188000000000001
6033,JLMIX2,393,DRB1,Verifi,PASSED,14762,No second peak,15.1768,No second peak
5105,JLMIX2,395,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
5098,JLMIX2,396,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
911,JLMIX2,397,DRB1,Verifi,PASSED,13197,15820,4.2725999999999997,4.4688999999999997
4893,JLMIX2,400,DRB1,Verifi,PASSED,11476,17049,30.808499999999999,1.2958000000000001
3548,JLMIX2,402,DRB1,Verifi,PASSED,12132,16804,15.1403,2.1577999999999999
1513,JLMIX2,404,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
5536,JLMIX2,407,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
3655,JLMIX2,408,DRB1,Verifi,PASSED,12858,15318,5.8716999999999997,7.4569999999999999
4810,JLMIX2,410,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
4314,JLMIX2,412,DRB1,Verifi,PASSED,12378,17705,18.8828,4.0082000000000004
1435,JLMIX2,413,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
1862,JLMIX2,416,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
5661,JLMIX2,422,DRB1,Verifi,PASSED,16886,No second peak,5.2880000000000003,No second peak
5078,JLREP1,4,DRB1,verifi,PASSED,13443,17541,5.8125,1.7434000000000001
3989,JLREP1,14,DRB1,verifi,PASSED,12706,16066,13.4803,4.1642999999999999
3576,JLREP1,18,DRB1,verifi,PASSED,13361,No second peak,1.2281,No second peak
2900,JLREP1,21,DRB1,verifi,PASSED,12214,No second peak,24.080200000000001,No second peak
4373,JLREP1,23,DRB1,verifi,PASSED,12765,17236,8.9515999999999991,1.5761000000000001
3011,JLREP1,29,DRB1,verifi,PASSED,17561,No second peak,.5877,No second peak
2671,JLREP1,32,DRB1,verifi,PASSED,13415,16098,.63080000000000003,.38650000000000001
3933,JLREP1,39,DRB1,verifi,FAILED,FAILED,FAILED,FAILED,FAILED
720,JLREP1,44,DRB1,verifi,PASSED,15902,No second peak,4.6603000000000003,No second peak
4772,JLREP1,54,DRB1,verifi,PASSED,12624,No second peak,13.976800000000001,No second peak
1457,JLREP1,55,DRB1,verifi,PASSED,12624,No second peak,14.791,No second peak
1389,JLREP1,60,DRB1,verifi,FAILED,FAILED,FAILED,FAILED,FAILED
2863,JLREP1,66,DRB1,verifi,PASSED,12684,16911,10.2531,3.0032999999999999
1860,JLREP1,71,DRB1,verifi,PASSED,14310,No second peak,21.651399999999999,No second peak
5795,JLREP1,82,DRB1,verifi,PASSED,11546,15122,19.7516,6.14
5090,JLREP1,85,DRB1,verifi,PASSED,14960,No second peak,6.7359999999999998,No second peak
2729,JLREP1,88,DRB1,verifi,FAILED,FAILED,FAILED,FAILED,FAILED
3541,JLREP1,90,DRB1,verifi,PASSED,15082,No second peak,20.5398,No second peak
1961,JLREP1,91,DRB1,verifi,FAILED,FAILED,FAILED,FAILED,FAILED
5671,JLREP1,103,DRB1,verifi,FAILED,FAILED,FAILED,FAILED,FAILED
5514,JLREP1,107,DRB1,verifi,PASSED,16504,No second peak,5.2293000000000003,No second peak
992,JLREP1,112,DRB1,verifi,PASSED,12765,15122,8.0358000000000001,11.201700000000001
2210,JLREP1,113,DRB1,verifi,PASSED,13497,No second peak,30.409600000000001,No second peak
5467,JLREP1,120,DRB1,verifi,FAILED,FAILED,FAILED,FAILED,FAILED
4795,JLREP1,125,DRB1,verifi,PASSED,12378,17295,14.1198,1.7179
2067,JLREP1,129,DRB1,verifi,PASSED,16558,No second peak,1.1438999999999999,No second peak
3285,JLREP1,143,DRB1,verifi,PASSED,15164,No second peak,9.9027999999999992,No second peak
5387,JLREP1,148,DRB1,verifi,FAILED,FAILED,FAILED,FAILED,FAILED
5425,JLREP1,149,DRB1,verifi,PASSED,12115,No second peak,20.5015,No second peak
2186,JLREP1,172,DRB1,verifi,FAILED,FAILED,FAILED,FAILED,FAILED
2996,JLREP1,175,DRB1,verifi,PASSED,14879,No second peak,11.688599999999999,No second peak
2969,JLREP1,185,DRB1,verifi,PASSED,11708,No second peak,27.674399999999999,No second peak
5655,JLREP1,187,DRB1,verifi,FAILED,FAILED,FAILED,FAILED,FAILED
5564,JLREP1,188,DRB1,verifi,PASSED,15410,19426,14.5914,8.6822999999999997
5077,JLREP1,201,DRB1,verifi,PASSED,13033,17377,11.183,2.7035999999999998
1820,JLREP1,209,DRB1,verifi,PASSED,12706,16804,3.79,4.4538000000000002
1533,JLREP1,214,DRB1,verifi,PASSED,14797,No second peak,12.6898,No second peak
4612,JLREP1,218,DRB1,verifi,PASSED,13822,No second peak,.97260000000000002,No second peak
5738,JLREP1,233,DRB1,verifi,FAILED,FAILED,FAILED,FAILED,FAILED
3159,JLREP1,245,DRB1,verifi,PASSED,13822,No second peak,22.5032,No second peak
3890,JLREP1,249,DRB1,verifi,PASSED,13279,17377,.45340000000000003,9.9422999999999995
3752,JLREP1,252,DRB1,verifi,PASSED,14591,16394,.44919999999999999,12.68
4378,JLREP1,259,DRB1,verifi,PASSED,15820,No second peak,6.3160999999999996,No second peak
4519,JLREP1,264,DRB1,verifi,PASSED,12132,No second peak,18.564800000000002,No second peak
4128,JLREP1,307,DRB1,verifi,FAILED,FAILED,FAILED,FAILED,FAILED
3944,JLREP1,313,DRB1,verifi,FAILED,FAILED,FAILED,FAILED,FAILED
3542,JLREP1,349,DRB1,verifi,PASSED,14391,No second peak,16.7044,No second peak
3332,JLREP1,364,DRB1,verifi,PASSED,15854,No second peak,2.2029000000000001,No second peak
1956,JLREP1,367,DRB1,verifi,FAILED,FAILED,FAILED,FAILED,FAILED
1802,JLREP1,380,DRB1,verifi,FAILED,FAILED,FAILED,FAILED,FAILED
4316,JLREP1,393,DRB1,verifi,FAILED,FAILED,FAILED,FAILED,FAILED
4292,JLREP1,395,DRB1,verifi,FAILED,FAILED,FAILED,FAILED,FAILED
4320,JLREP1,396,DRB1,verifi,FAILED,FAILED,FAILED,FAILED,FAILED
4387,JLREP1,397,DRB1,verifi,FAILED,FAILED,FAILED,FAILED,FAILED
3738,JLREP1,400,DRB1,verifi,FAILED,FAILED,FAILED,FAILED,FAILED
1585,JLREP1,402,DRB1,verifi,FAILED,FAILED,FAILED,FAILED,FAILED
4580,JLREP1,404,DRB1,verifi,PASSED,13443,16066,4.1624999999999996,3.0859000000000001
3856,JLREP1,407,DRB1,verifi,FAILED,FAILED,FAILED,FAILED,FAILED
2593,JLREP1,408,DRB1,verifi,PASSED,15902,No second peak,10.023300000000001,No second peak
269,JLREP1,410,DRB1,verifi,FAILED,FAILED,FAILED,FAILED,FAILED
4397,JLREP1,412,DRB1,verifi,PASSED,11708,15285,14.7591,4.2045000000000003
3907,JLREP1,413,DRB1,verifi,FAILED,FAILED,FAILED,FAILED,FAILED
857,JLREP1,416,DRB1,verifi,FAILED,FAILED,FAILED,FAILED,FAILED
4679,JLREP1,422,DRB1,verifi,FAILED,FAILED,FAILED,FAILED,FAILED
3938,JLREP1,429,DRB1,verifi,PASSED,16558,No second peak,9.1585999999999999,No second peak
4311,JLREP1,431,DRB1,verifi,PASSED,12296,17787,15.715400000000001,2.4906000000000001
1564,JLREP1,433,DRB1,verifi,PASSED,19016,No second peak,.2571,No second peak
4680,JLREP1,437,DRB1,verifi,PASSED,12378,15984,20.885400000000001,6.1153000000000004
1856,JLREP1,441,DRB1,verifi,PASSED,15529,22607,16.504899999999999,.871
2896,JLREP1,444,DRB1,verifi,PASSED,12033,14716,10.135199999999999,10.177099999999999
4533,JLREP1,446,DRB1,verifi,PASSED,13009,17317,6.0235000000000003,1.2519
0,JLREP1,449,DRB1,verifi,FAILED,FAILED,FAILED,FAILED,FAILED
0,JLREP1,449,DRB1,verifi,FAILED,FAILED,FAILED,FAILED,FAILED
4778,gotaq_dropout1,4,DRB1,GoTaq,PASSED,14716,16098,3.2675999999999998,6.4025999999999996
3989,gotaq_dropout1,14,DRB1,GoTaq,PASSED,11952,No second peak,4.6174999999999997,No second peak
1230,gotaq_dropout1,18,DRB1,GoTaq,PASSED,11220,14553,16.808199999999999,13.854100000000001
1117,gotaq_dropout1,21,DRB1,GoTaq,PASSED,12277,15610,5.0867000000000004,2.6665999999999999
4050,gotaq_dropout1,23,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
4371,gotaq_dropout1,29,DRB1,GoTaq,PASSED,10570,14228,17.514800000000001,12.8424
1788,gotaq_dropout1,32,DRB1,GoTaq,PASSED,11383,15529,11.130100000000001,3.4497
5730,gotaq_dropout1,39,DRB1,GoTaq,PASSED,15366,No second peak,4.4427000000000003,No second peak
459,gotaq_dropout1,44,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
1405,gotaq_dropout1,54,DRB1,GoTaq,PASSED,15691,No second peak,4.1230000000000002,No second peak
4009,gotaq_dropout1,55,DRB1,GoTaq,PASSED,14635,No second peak,3.2416999999999998,No second peak
700,gotaq_dropout1,60,DRB1,GoTaq,PASSED,12765,15285,2.3567999999999998,2.3576000000000001
2942,gotaq_dropout1,66,DRB1,GoTaq,PASSED,11871,14960,8.6725999999999992,7.3521000000000001
1604,gotaq_dropout1,71,DRB1,GoTaq,PASSED,11383,14716,9.9802999999999997,4.0216000000000003
1872,gotaq_dropout1,82,DRB1,GoTaq,PASSED,14716,No second peak,13.988799999999999,No second peak
5001,gotaq_dropout1,85,DRB1,GoTaq,PASSED,11871,14553,6.4635999999999996,3.8523999999999998
5090,gotaq_dropout1,88,DRB1,GoTaq,PASSED,14472,No second peak,14.2164,No second peak
2375,gotaq_dropout1,90,DRB1,GoTaq,PASSED,11789,No second peak,1.0379,No second peak
4851,gotaq_dropout1,91,DRB1,GoTaq,PASSED,11627,15529,7.8658999999999999,4.3876999999999997
1093,gotaq_dropout1,103,DRB1,GoTaq,PASSED,12196,No second peak,2.1968999999999999,No second peak
1792,gotaq_dropout1,107,DRB1,GoTaq,PASSED,10814,13984,18.0275,15.632999999999999
2395,gotaq_dropout1,112,DRB1,GoTaq,PASSED,12033,15854,5.5332999999999997,2.4298999999999999
1389,gotaq_dropout1,113,DRB1,GoTaq,PASSED,15204,No second peak,5.4851999999999999,No second peak
1463,gotaq_dropout1,120,DRB1,GoTaq,PASSED,10651,14553,20.269600000000001,8.4580000000000002
5099,gotaq_dropout1,125,DRB1,GoTaq,PASSED,10407,14310,24.7027,14.5497
2513,gotaq_dropout1,129,DRB1,GoTaq,PASSED,11546,15285,9.5092999999999996,6.9283000000000001
2242,gotaq_dropout1,143,DRB1,GoTaq,PASSED,14797,16586,.8498,1.8123
4834,gotaq_dropout1,148,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
1399,gotaq_dropout1,149,DRB1,GoTaq,PASSED,22341,No second peak,6.3875000000000002,No second peak
2603,gotaq_dropout1,172,DRB1,GoTaq,PASSED,11871,15448,.45290000000000002,12.637
2188,gotaq_dropout1,175,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
2885,gotaq_dropout1,185,DRB1,GoTaq,PASSED,11302,16261,9.6427999999999994,4.6604999999999999
4703,gotaq_dropout1,187,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
2091,gotaq_dropout1,188,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
5563,gotaq_dropout1,201,DRB1,GoTaq,PASSED,15041,No second peak,4.0303000000000004,No second peak
2996,gotaq_dropout1,209,DRB1,GoTaq,PASSED,14879,No second peak,4.0628000000000002,No second peak
5391,gotaq_dropout1,214,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
4528,gotaq_dropout1,218,DRB1,GoTaq,PASSED,11139,13822,12.0496,9.2335999999999991
4795,gotaq_dropout1,233,DRB1,GoTaq,PASSED,11627,15854,4.3312999999999997,2.4737
4659,gotaq_dropout1,245,DRB1,GoTaq,PASSED,11708,15854,4.1577000000000002,1.6460999999999999
5196,gotaq_dropout1,249,DRB1,GoTaq,PASSED,11383,15610,11.770200000000001,2.7944
4492,gotaq_dropout1,252,DRB1,GoTaq,PASSED,11789,14391,8.5802999999999994,6.9078999999999997
2864,gotaq_dropout1,259,DRB1,GoTaq,PASSED,11383,14960,10.976100000000001,5.8051000000000004
4314,gotaq_dropout1,264,DRB1,GoTaq,PASSED,10977,15448,25.654199999999999,10.592599999999999
2330,gotaq_dropout1,307,DRB1,GoTaq,PASSED,11302,15935,19.292999999999999,7.4217000000000004
2186,gotaq_dropout1,313,DRB1,GoTaq,PASSED,15854,No second peak,.53080000000000005,No second peak
3373,gotaq_dropout1,349,DRB1,GoTaq,PASSED,11546,15448,.41420000000000001,9.3528000000000002
2510,gotaq_dropout1,364,DRB1,GoTaq,PASSED,11708,14147,7.6688000000000001,7.1406000000000001
5383,gotaq_dropout1,367,DRB1,GoTaq,PASSED,10977,15610,18.659300000000002,7.1632999999999996
2210,gotaq_dropout1,380,DRB1,GoTaq,PASSED,14472,No second peak,3.1055999999999999,No second peak
5467,gotaq_dropout1,393,DRB1,GoTaq,PASSED,12277,14879,2.2888000000000002,1.2191000000000001
5537,gotaq_dropout1,395,DRB1,GoTaq,PASSED,14310,No second peak,4.5660999999999996,No second peak
2040,gotaq_dropout1,396,DRB1,GoTaq,PASSED,10245,14879,24.885899999999999,13.1372
2189,gotaq_dropout1,397,DRB1,GoTaq,PASSED,14553,No second peak,10.7004,No second peak
349,gotaq_dropout1,400,DRB1,GoTaq,PASSED,13415,14879,7.0232000000000001,16.255400000000002
1716,gotaq_dropout1,402,DRB1,GoTaq,PASSED,10570,14960,17.0642,6.0743999999999998
4612,gotaq_dropout1,404,DRB1,GoTaq,PASSED,10570,15041,16.857700000000001,5.6162999999999998
351,gotaq_dropout1,407,DRB1,GoTaq,PASSED,14716,16261,2.0680999999999998,4.0564
1922,gotaq_dropout1,408,DRB1,GoTaq,PASSED,11464,14960,8.7233999999999998,5.2031000000000001
3738,gotaq_dropout1,410,DRB1,GoTaq,PASSED,10733,14797,11.5762,10.34
2144,gotaq_dropout1,412,DRB1,GoTaq,PASSED,13822,18455,7.1980000000000004,1.115
1820,gotaq_dropout1,413,DRB1,GoTaq,PASSED,10977,14066,11.569000000000001,9.0206
1871,gotaq_dropout1,416,DRB1,GoTaq,PASSED,14228,18374,9.6287000000000003,2.5634999999999999
5826,gotaq_dropout1,422,DRB1,GoTaq,PASSED,13659,15935,5.9383999999999997,1.6396999999999999
1471,gotaq_dropout1,429,DRB1,GoTaq,PASSED,12846,15122,2.2970999999999999,3.7094999999999998
412,gotaq_dropout1,431,DRB1,GoTaq,PASSED,10489,13415,25.207899999999999,22.324999999999999
382,gotaq_dropout1,433,DRB1,GoTaq,PASSED,14228,15773,2.7662,5.8464999999999998
1216,gotaq_dropout1,437,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
3883,gotaq_dropout1,441,DRB1,GoTaq,PASSED,15285,No second peak,3.0173999999999999,No second peak
1982,gotaq_dropout1,444,DRB1,GoTaq,PASSED,11139,14391,7.4169999999999998,6.7809999999999997
1549,gotaq_dropout1,446,DRB1,GoTaq,PASSED,11220,15773,18.421600000000002,7.0109000000000004
5102,gotaq_dropout1,449,DRB1,GoTaq,PASSED,10977,15204,9.1965000000000003,3.3502999999999998
3990,gotaq_dropout1,4,DRB1,GoTaq,PASSED,11789,15935,9.5626999999999995,5.4424000000000001
3403,gotaq_dropout1,14,DRB1,GoTaq,PASSED,15366,No second peak,4.7228000000000003,No second peak
3873,gotaq_dropout1,18,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
1974,gotaq_dropout1,21,DRB1,GoTaq,PASSED,11546,14472,11.841100000000001,7.6780999999999997
3634,gotaq_dropout1,23,DRB1,GoTaq,PASSED,12277,No second peak,8.9283000000000001,No second peak
5674,gotaq_dropout1,29,DRB1,GoTaq,PASSED,15366,No second peak,2.8671000000000002,No second peak
1620,gotaq_dropout1,32,DRB1,GoTaq,PASSED,14391,16423,2.7042000000000002,4.2493999999999996
3881,gotaq_dropout1,39,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
2370,gotaq_dropout1,44,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
5614,gotaq_dropout1,54,DRB1,GoTaq,PASSED,11464,15854,18.2942,9.0619999999999994
1364,gotaq_dropout1,55,DRB1,GoTaq,PASSED,12440,15204,3.5903999999999998,.78490000000000004
1676,gotaq_dropout1,60,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
2993,gotaq_dropout1,66,DRB1,GoTaq,PASSED,12846,16261,2.327,1.3062
1832,gotaq_dropout1,71,DRB1,GoTaq,PASSED,15285,No second peak,10.137600000000001,No second peak
4270,gotaq_dropout1,82,DRB1,GoTaq,PASSED,15448,No second peak,4.6147999999999998,No second peak
5322,gotaq_dropout1,85,DRB1,GoTaq,PASSED,14879,No second peak,4.4823000000000004,No second peak
6018,gotaq_dropout1,88,DRB1,GoTaq,PASSED,11708,14391,5.0864000000000003,4.3884999999999996
2211,gotaq_dropout1,90,DRB1,GoTaq,PASSED,12602,16017,1.3242,.73409999999999997
822,gotaq_dropout1,91,DRB1,GoTaq,PASSED,11871,No second peak,3.5286,No second peak
4500,gotaq_dropout1,103,DRB1,GoTaq,PASSED,15529,No second peak,5.2946,No second peak
2710,gotaq_dropout1,107,DRB1,GoTaq,PASSED,11383,15691,12.977399999999999,3.5886999999999998
2076,gotaq_dropout1,112,DRB1,GoTaq,PASSED,14716,16017,.74439999999999995,4.4732000000000003
3865,gotaq_dropout1,113,DRB1,GoTaq,PASSED,14391,No second peak,7.5420999999999996,No second peak
3499,gotaq_dropout1,120,DRB1,GoTaq,PASSED,10977,14147,25.1431,15.4284
3337,gotaq_dropout2,4,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
5098,gotaq_dropout2,14,DRB1,GoTaq,PASSED,14532,No second peak,4.0526999999999997,No second peak
3798,gotaq_dropout2,18,DRB1,GoTaq,PASSED,11407,14844,8.4131,2.9822000000000002
4162,gotaq_dropout2,21,DRB1,GoTaq,PASSED,7810,9762,7.5483000000000002,1.4522999999999999
3660,gotaq_dropout2,23,DRB1,GoTaq,PASSED,13673,15938,7.2846000000000002,4.3970000000000002
834,gotaq_dropout2,29,DRB1,GoTaq,PASSED,11641,15782,3.5398000000000001,1.3885000000000001
3431,gotaq_dropout2,32,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
1266,gotaq_dropout2,39,DRB1,GoTaq,PASSED,13985,No second peak,13.2936,No second peak
4815,gotaq_dropout2,44,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
2011,gotaq_dropout2,54,DRB1,GoTaq,PASSED,13204,15782,9.8168000000000006,7.5269000000000004
2212,gotaq_dropout2,55,DRB1,GoTaq,PASSED,10860,13985,19.331600000000002,19.632100000000001
3338,gotaq_dropout2,60,DRB1,GoTaq,PASSED,11329,15079,8.5180000000000007,7.3396999999999997
1057,gotaq_dropout2,66,DRB1,GoTaq,PASSED,11954,16094,4.63,1.133
296,gotaq_dropout2,71,DRB1,GoTaq,PASSED,12032,No second peak,2.7694000000000001,No second peak
1003,gotaq_dropout2,82,DRB1,GoTaq,PASSED,14376,16172,3.5640999999999998,3.762
3771,gotaq_dropout2,85,DRB1,GoTaq,PASSED,13985,15469,4.3320999999999996,7.7967000000000004
1926,gotaq_dropout2,88,DRB1,GoTaq,PASSED,14063,18672,19.546500000000002,1.248
2491,gotaq_dropout2,90,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
2187,gotaq_dropout2,91,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
1947,gotaq_dropout2,103,DRB1,GoTaq,PASSED,10626,14297,24.6343,17.625
5100,gotaq_dropout2,107,DRB1,GoTaq,PASSED,10626,14688,13.571,6.3160999999999996
1033,gotaq_dropout2,112,DRB1,GoTaq,PASSED,12423,16563,2.1177000000000001,1.8548
1387,gotaq_dropout2,113,DRB1,GoTaq,PASSED,9667,13985,28.773,15.7347
